Screen Name,Name,Description,URL,Location,Time Zone,Number of Tweets,Followers Count,Following ,Listed
@darrellsilver,Darrell Silver,Co-founder & CEO of @thinkful. Programmer &  NYC gay startup mafia.,https://t.co/0gp0xoDkAq,NYC,Eastern Time (US & Canada),6993,1534,461,149
@gavinuhma,gavinuhma,"Co-Founder/CTO @goinstant (acq salesforce '12), proponent of tech edu, and contributor to open source",https://t.co/jSBT9tv4Hh,Halifax,Atlantic Time (Canada),742,1278,843,55
@edzschau,Ed Zschau,"Partner, Inductus Associates. Retained recruiter for Product Leaders. Father and coach. Baseball and basketball fan.",http://t.co/ei6W1pmn3r,"Menlo Park, CA",Pacific Time (US & Canada),611,999,955,35
@stevenewcomb,stevenewcomb,"I ride Royal Enfield, drink Guinness & love my wife.  Founded Powerset which became Bing.  Now, I'm trying to make the web beautiful at https://t.co/xeQKvs8N4M",https://t.co/l86N09uJWv,"San Francisco, CA",Pacific Time (US & Canada),1225,28310,65,705
@damonway,Damon Way,"Blah, blah, blah... DC SHOES, INCASE, TVNNEL",http://t.co/HKOTmWXyjM,San Francisco,,154,158,45,13
@lrajlich,Luke Rajlich,"CTO of Dealpath. Formerly, Co-Creator and CTO of @farmville, Co-Founder of MyMiniLife,inc.",http://t.co/SgMaUFYxXe,,Central Time (US & Canada),73,157,78,20
@GoRobTaylor,Rob Taylor,"@PivotFreight CEO, @BlackLocus Pres, @TrueCar GM, @CapitalFactory Partner, @Techstars Mentor, angel investor, cyclist, runner, traveler, husband, father.",http://t.co/wKZwnehMoj,"Austin, TX",Central Time (US & Canada),2483,1422,506,88
@sollytweet,Jeff Solomon,nooks and crannies bitches. founder @geekingapp @amplifyla @aftyco @velocify,https://t.co/UXYpcReQVZ,Los Angeles,Pacific Time (US & Canada),1707,4905,258,248
@rikardsteiber,Rikard Steiber,SVP Virtual Reality at HTC,https://t.co/QVsRLly6vy,California,Alaska,1489,2899,2058,90
@sridiyengar,Sridhar Iyengar,"Founder/CEO @Elemental_io, accelerating science; Founder/Former-CTO @AgaMatrix, a diabetes / mHealth company; Founder/Former-Director @Misfit; angel investor",https://t.co/JDkFuoSyLG,"Salem, NH",Eastern Time (US & Canada),842,1122,263,94
@patk,Pat Kinsel,Founder @notarize and Spindle (acq by Twitter). Investor at @polarisvc: @lob @drizly. Rewiring antiquated industries.,https://t.co/iQXgnuXBdN,"Boston, MA",Pacific Time (US & Canada),8293,2142,927,143
@blader,Siqi Chen,"generalist entrepreneur. ceo @ hey, gm @ zynga, ceo @ seriousbusiness, angel investor @ TouchOfModern, Slant, Amplitude, Vulcun.",https://t.co/LHQCNM8zTH,"37.772751,-122.390984",Pacific Time (US & Canada),2628,4826,421,401
@aw,Amit Wadehra,"Day Job: VP, Digital Strategy @KetchumPR. Night Job: Aspiring professional softball player.  Will make the senior golf tour one day.",,Chicago,Eastern Time (US & Canada),746,619,380,32
@gustaf,Gustaf Alströmer,Product & Growth @Airbnb,http://t.co/S3qoH8L32K,San Francisco,Pacific Time (US & Canada),6209,6769,1102,386
@jeremyarnon,Jeremy Arnon,I know mobile.,http://t.co/nJCxKdpf2p,"New York, NY",Eastern Time (US & Canada),591,702,468,35
@shaileshrao,Shailesh Rao,"VP - Asia Pacific, Latin America & Emerging Markets @Twitter. Observations about people, technology, media and other stuff from around the world",,Everywhere/Nowhere/SG,America/New_York,904,12893,1470,196
@NerdWallet,NerdWallet,NerdWallet Provides Clarity Across All of Life’s Financial Decisions,http://t.co/tf7cnt7fSh,San Francisco,Eastern Time (US & Canada),9271,20620,1762,697
@KingJames,LeBron James,EST. AKRON - ST.V/M Class of '03  http://t.co/IneJylUd1m #IPROMISE,http://t.co/TuET0GeB2Z,Amongst La Familia! ,Quito,4990,30489526,156,40285
@dbasch,Diego Basch,"10^11 braincells collaborated to write this bio. They could have written more about me (hacker, blogger, etc.) but chose to talk about themselves mostly.",http://t.co/0wmiKR8j,"San Francisco, CA, USA",Pacific Time (US & Canada),12198,3208,147,199
@jrusinow,Jeff Rusinow,"Angel Investor,Founder of angel network Silicon Pastures, avid birder. Published a few books, What I Really Think-The Business Chapters & The Deep End Chapters.",http://t.co/oqNxvewYP8,"Grafton, Wisconsin",Mountain Time (US & Canada),338,331,1237,32
@oferronen,Ofer Ronen,Google social/music integration partnerships. Startup adviser,http://t.co/2BPQfNjXcp,"San Francisco, CA",Pacific Time (US & Canada),153,415,268,55
@Grandcrayonca,GrandCrayon.ca,"http://t.co/LM5SddoK2M provides quality office supplies and services to the Canadian market, we love to share our deals and promotions..",http://t.co/vid0f2qVmI,"Montreal, Quebec Canada",Pacific Time (US & Canada),161,90,120,2
@kwiller,kevin willer,"husband, dadx3, VC, Xoogler, 1871'er, angel, @ChicagoVentures @1871Chicago @Google @Arsenal",https://t.co/9M02OpWhsX,N 41°53' 0'' / W 87°41' 0'',Central Time (US & Canada),3082,8564,1998,350
@omarepps,OMAR EPPS,"ARTIST, ENTREPRENEUR & PRESIDENT OF BROOKLYNWORKS FILMS",http://t.co/eufsE8orEs,EVERYWHERE AT ALL TIMES,Pacific Time (US & Canada),7070,1805793,489,8500
@takumeister,Taku Harada,"Chief Busboy of Peatix (I bring the coffee). Former lives at Yoox, Amazon, Apple, Sony Music Japan, Yale, MusashiHS.",https://t.co/1mqodJXgof,NYC/Tokyo,Eastern Time (US & Canada),5610,929,384,74
@CEOsherpa,Michael Schutzler,WTIA President. Angel investor. Part time prof. Outdoor fitness enthusiast. Zen student. Husband. Dad. Dreamer.,http://t.co/R9CdbHk02m,"Seattle, WA",Pacific Time (US & Canada),2458,1252,485,89
@NeilDavidson,Neil Davidson,"Unemployed, and unemployable. I draw a bit.",http://t.co/Km5BsSWLPI,"Cambridge, UK",London,13492,4194,252,311
@AnchorFreeDavid,David Gorodyansky,"CEO & Co-founder of AnchorFree (makers of Hotspot Shield), enabling privacy, security, & delivering freedom of information to millions of users.",http://t.co/6kVOOGtFZ0,"Mountain View, CA",,4793,1444,253,59
@gabegreenbaum,Gabe Greenbaum,Venture Capitalist @PritzkerVC,,"Chicago, IL",Central Time (US & Canada),353,776,313,44
@jeffiel,Jeff Lawson,"Entrepreneur, CEO and cofounder of Twilio.",http://t.co/qNOVmm32c7,"San Francisco, CA",Pacific Time (US & Canada),4770,9149,630,538
@GetSpeakUp,SpeakUp,Create positive change at work. Employee-sourced problem solving and idea generation.,http://t.co/1zm9FzG6nC,"San Francisco, CA",Pacific Time (US & Canada),703,1122,1989,45
@RyanSeacrest,Ryan Seacrest,The day will happen whether or not you get up. - John Ciardi,https://t.co/ZTCeky8zsc,"Los Angeles, CA",Pacific Time (US & Canada),11382,14211906,610,40541
@adambreckler,Adam Breckler,"Currently: Founder & CEO @blink______ Previously: Co-Founder & VP Product @Visually         \\ 99% Screenshots, 1% Text //",https://t.co/pTIb4dmnr9,SF,Arizona,604,501,515,53
@hubmo,Ryan Hubbard,,,New York,Eastern Time (US & Canada),145,173,71,8
@bmatthews840,Brian Matthews,"General Partner at Cultivation Capital,
        General Partner at SixThirty Accelerator,
        Owner at River City Internet Group",http://t.co/IZtiFnMFHk,"Wildwood, MO",,3606,1357,268,178
@pesmou,Maria Thomas,"Recent: CCO @SmartThings. Former: CEO @Etsy, Builder/Leader @NPR Digital+@NPRMusic, early Amazonian. Active Board member and speaker. Occasional angel investor.",http://t.co/cjhEhyI6oR,,Eastern Time (US & Canada),7931,4996,1343,563
@TrevorTraina1,Trevor Traina,San Francisco resident Trevor Traina devotes his energies to various professional and philanthropic endeavors in the San Francisco Bay Area.,http://t.co/wBPPBOhbsG,"San Francisco, CA",,11,119,0,6
@HiFikidsDotCom,HiFikids Corp,"Social eLearning environment using quizzes to teach and reinforce knowledge.Single platform for children, parents and teachers to track progress.",http://t.co/l121SmrtoW,"Chicago, USA",,11009,692,2111,97
@Benjaminsmith,Ben Smith,"VR investor. Like to write, think, create. Founded Blayze (acq. by Vobile 2014). Former Google/YouTube exec.",https://t.co/ylJSUesia7,"Los Angeles, CA",Pacific Time (US & Canada),3281,1378,386,68
@christenobrien,Christen O'Brien,"Managing Director, Early Stage Tech @ Silicon Valley Bank; Co-Founding Partner @500 Startups, likes to build & grow companies, identifies most with Larry David.",https://t.co/DIywkOG27n,San Francisco,Alaska,842,1676,785,102
@kabbenbock,Andy Smith,"Product-Market Fit Obsessed #VC #IoT // now: cen.vc, @TLM Then: @intel @dolby @dflyeffect @PwC_LLP // Husband, Dad, Mentor, Esspressophile, Metaphor Mixologist",https://t.co/d7NhTKzIjU,"Lafayette, CA",Eastern Time (US & Canada),4645,18728,407,425
@shishirmehrotra,Shishir,,,"Los Altos, CA",Pacific Time (US & Canada),294,1405,734,52
@suren_markosian,Suren,,,,Pacific Time (US & Canada),1,82,33,7
@rozzie,Ray Ozzie,,https://t.co/HMFWqPAQbM,,Eastern Time (US & Canada),439,8382,454,337
@KatieS,Katie Jacobs Stanton,"Mom of 3 kids & @tacopuppy. Proud alum of @Twitter, @WhiteHouse, @Google, @Yahoo. Board Member of @Vivendi. #Angels #ImWithHer #WithMalala",,San Francisco | Paris ,Pacific Time (US & Canada),22947,115191,884,2199
@tmauch,Trevor Mauch,I'm an entrepreneur and love creating new biz's... & a little golf on the side.  Check out https://t.co/qyIk1PIQvM too :-),http://t.co/Uu6lS6ryJt,"Roseburg, Oregon",Pacific Time (US & Canada),1853,1336,276,52
@bubs,Bubs 'Darius Monsef',Husband: Kaili. Father: Waialea & Spencer | Founder/CEO: @Fanhandle | Board Member: @AllHands | Made: @CreativeMarket & @COLOURlovers.,https://t.co/OG2CpFpJNZ,"Waimea, HI",Pacific Time (US & Canada),8804,131769,822,345
@bemcclendon,Beth Ellyn McClendon,"Angel investor. Wife. Former Googler, Youtuber, Androider, Ciscofyte, Netscapee. Polyglot. Traveler. Nonfictionista.",http://t.co/WVQKN5OWbr,"Silicon Valley, CA",Pacific Time (US & Canada),558,634,249,51
@daniellaury,Daniel Laury,"Venture capital, seed investor, startup incubator, philanthropist",http://t.co/mo5G83CwYo,"San Francisco, CA",Pacific Time (US & Canada),820,445,447,37
@Borthwick,John Borthwick,CEO @betaworks,https://t.co/DuXn1umVVU,New York,Eastern Time (US & Canada),6120,35096,1647,1746
@waikit,Waikit Lau,"Serial Entrepreneur | Had 2 Acquisitions, 1 IPO | Investor | Startups | Foodivore | Fan of Simplicity",,Boston,Eastern Time (US & Canada),272,1839,609,51
@daveselinger,David Selinger,"Dad, brother, husband, dad. Dad. And founder of richrelevance by day!",,"SF, CA",Pacific Time (US & Canada),850,906,162,45
@zakholdsworth,Zak Holdsworth,Co-founder & CEO @HintHealth | MBA @StanfordBiz | Adventurer | Entrepreneur,http://t.co/IHl56stGC8,"San Francisco, New Zealand",Eastern Time (US & Canada),2016,1645,768,89
@chrysb,Chrys Bader,"I follow sparks and build fires. Formerly Secret co-founder, Google, YCombinator '08.",http://t.co/HDVCXa2S3j,"San Francisco, CA",Pacific Time (US & Canada),4824,5439,347,254
@stuartwmcleod,Stuart McLeod,"CEO & Co-founder of @karbonhq. Ex @xero and Australia. Father of 2 beautiful girls, husband of 1 lovely wife.",https://t.co/7H5R9t3lGm,San Francisco,Pacific Time (US & Canada),2078,1215,865,59
@pascallorne,Pascal Lorne,"Entrepreneur and Impact investor. #changerlemonde. Founder and CEO of gojob. Loves backpacking, marathon and mountain ski.",http://t.co/WamNtZlrxC,"san francisco, CA",Greenland,348,571,140,38
@bmcloughlin,Brian McLoughlin,"VC based in LA - invest in mobile, financial services, great entrepreneurs",,"ÜT: 34.031341,-118.515232",Pacific Time (US & Canada),45,385,54,38
@_tom_c_,Tom Chiu,"Venture Partner, Angel Investor, Startup Advisor/Mentor, Scuba Diver",http://t.co/QE75ZDNvaP,Silicon Valley,Pacific Time (US & Canada),2851,517,234,79
@upwardmobility,Ted Chan,"Serial entrepreneur. Founder and CEO of @NuFitMedia, @PracticeQuiz & @UpwardMobility. Thought leader in ed, health, mobile, cloud, and business economics.",http://t.co/6pMLFsed2W,"Boston, MA",Eastern Time (US & Canada),1134,8392,2438,132
@zachware,Zach Ware,"Partner @VTFCapital. Builder, amateur food scientist, armchair economist, dog poop collector. I don't skip leg day. https://t.co/LTPP1rcWf8",https://t.co/LTPP1rcWf8,"Las Vegas, NV",Pacific Time (US & Canada),9805,3110,178,167
@fran_hauser,Fran Hauser,VC @RothVentures. Digital Media Veteran. Women's Advocate. Proud Mom. Passionate about connecting people & inspiring change.,http://t.co/wQrXJzJj7T,NYC and Bedford,Eastern Time (US & Canada),1664,3747,557,190
@cgarb,Chase Garbarino,CEO @VentureApp. Started @BostInno. @JessCascio's husband. Admirer of Jack Donaghy.,http://t.co/ybyOJjno5b,Boston w/ lots of travel,Central Time (US & Canada),7365,6890,790,219
@bvjagadeesh,B.V. Jagadeesh,"Founder Exodus, President CEO @NetScaler & VC BOD/Adviser @Nutanix @ArkinNet @MobileForce @CloudVelox @ScaleArc @Infostretch @UnitedLayer @Flutura @ElasticBox",http://t.co/A7nJkLeEYp,Silicon Valley,,15,234,29,12
@EamonLeonard,Eamon Leonard,Dubliner. Founder of @CohortHQ. Investor in @brewbot @circa @intercom @quickleft @trustev @barricadeio - Board of @reachoutIRL. ex @engineyard,https://t.co/4Zy5bpF3NP,"Dublin, Ireland",Dublin,18496,7953,3175,391
@jgreze,Jean-Denis Greze,,,San Francisco,Mountain Time (US & Canada),157,233,153,9
@prelan,A. Peter Relan,"Founder of Incubators.  I back entrepreneurs not biz plans. practice MBWA-- mentoring by wandering around. Avid tennis player, percussionist, buddhism reader.",http://t.co/q8hRohQpE2,,,149,553,137,21
@brianscohen,brian cohen,"Chairman New York Angels, Professional Angel, News/Media Entrepreneur, Social Impact Evangelist",https://t.co/pdMqTaDjlx,New York City,Eastern Time (US & Canada),1710,5556,1329,273
@matthewmolinari,Matt Molinari,"VP, Business Development @indeed",http://t.co/XJB5nSnVSt,"New York, NY",Eastern Time (US & Canada),105,185,210,10
@MKNwebsolutions,Michael Mikhjian,"Web Architect · LAMP Developer · Internet & Serial Entrepreneur · [PHP, SaaS, Crawlers/Mining, API, JS, MongoDB, JSON, HTML5, CSS3, Web2.0, RTMP, NodeJS]",http://t.co/WhGunKN1we,"Troy, Michigan",Eastern Time (US & Canada),1639,208,599,21
@dutchesscapital,Douglas Leighton,,http://t.co/mdaZK0tg0Z,"Boston, Ma ",,45,437,1062,9
@SYSTEP,L.D. Salmanson,"Entrepreneur, consultant, and investor. In that order.",https://t.co/oHO2eOj087,"New York, USA",Jerusalem,2239,15297,711,36
@gusfuldner,Gus Fuldner,Venture Investor and Payments Geek,,San Francisco and Milwaukee,Pacific Time (US & Canada),610,1306,189,63
@samfromwgtn,Sam Morgan,"Investing in people doing cool stuff. Director of Xero, vWork, Vend, Trade Me.",https://t.co/wDuQoYUJFw,"Nelson, New Zealand",Wellington,5125,26030,68,402
@rickyvanveen,Ricky Van Veen,"Co-Founder, CollegeHumor/Vimeo/BustedTees/other stuff too!",http://t.co/G7auLi75nE,"Chelsea, NYC",Quito,1073,21026,166,210
@sachbhat,Sachin Bhatia,"Day job: VP of Product at Avvo.

Hobbies (won't quit my day job): building furniture & all things sabermetrics.",http://t.co/V25y97DPzr,Seattle,Pacific Time (US & Canada),273,264,272,16
@timjaxn,Tim Jackson,"Venture capitalist, entrepreneur, not-for-profiteer, newspaper columnist, author, foreign correspondent, writer.",,London,London,57,616,138,23
@collbud,Bud Colligan,"Monterey Bay community builder, entrepreneur & angel investor.  Co-Chair, Monterey Bay Economic Partnership; Founder & CEO South Swell Ventures.",https://t.co/N4T3Vi2fUo,,Pacific Time (US & Canada),3774,2181,342,110
@kurtwilms,Kurt Wilms,"Product @google/@youtube, Founder @fflick, Investor @taylorstitch @infoscout, Early @digg, Alum @grouplens. I like soccer, climbing, & collecting rare books.",http://t.co/ZDm3Lfaho0,"San Francisco, CA",Pacific Time (US & Canada),3920,2376,311,128
@wcrosby,Wayne,,,Google,Arizona,185,453,84,13
@jkrums,Janis Krums,Entrepreneur. Latvian-American. CEO/Founder of @opportunity_inc - Real-Time Professional Discovery - @YEC member Investor: @memsql @humandotco @plangrid,http://t.co/ZIvT0cgiWG,Sarasota / Latvia,Pacific Time (US & Canada),10363,11134,1936,362
@KnappOnTech,Jason Knapp,"@VIANTinc product honcho, loving father, technophile, TeslaMotors nut, Disneyland fiend, bassist, cellist, space junkie, reluctant fitness buff",http://t.co/sd4HPXMz1e,"Solana Beach, CA",Pacific Time (US & Canada),744,620,625,30
@dsternsf,dsternsf,"I invest in PEOPLE, building technology enabled consumer and business services.  Emphasis at intersection of consumer wearables & healthcare.",http://t.co/A15hYZIG8T,Bay Area,Alaska,1751,2253,608,175
@sebdeh,sebdeh,Playfish - Play together (aka social games),,San Francisco,Pacific Time (US & Canada),201,448,137,33
@keithrichman,Keith Richman,"President of Defy Media (http://t.co/IjbfEYcMqU), father of Abigail, Zoe and Max.  Husband of Michelle",http://t.co/gBN7XXy8s2,"Los Angeles, CA",Pacific Time (US & Canada),5226,3141,1066,134
@PaulGAllen,Paul Allen,"Philanthropist, investor, entrepreneur, author, Seahawks & Blazers team owner, guitarist, neuroscience supporter, space pioneer & Microsoft co-founder",http://t.co/z521mil6XD,Seattle,Pacific Time (US & Canada),1022,173114,886,3033
@ggarrick,ggarrick,"Serial Entrepreneur/CEO, parent of great kids, great wife, just want to do some good and have some fun.",http://t.co/P7ZEY4dH2U,"Atherton, CA",Pacific Time (US & Canada),156,177,194,4
@rmchoudhury,Raj Choudhury,"I was born in Uganda and left in 1985 for London, UK. In 1998 I started up my company Spunlogic with my old room mate Jeff Hilimire. In 2008 I sold my company.",http://t.co/jF03QOfH0O,"iPhone: 34.186180,-84.131210",Quito,253,357,70,25
@om,Om Malik,"Partner, True Ventures. Founder, Gigaom. I love possibilities, I believe in people & imagineering. https://t.co/3q3MCMmyuu & https://t.co/AvBTBiv8hn",https://t.co/WVmV8OHDXu,"ÜT: 37.795917,-122.39966",Pacific Time (US & Canada),44139,1530359,1228,14157
@glaybourne,Geraldine Laybourne,"Media Entrepreneur, advocate for women, supporter of female leaders and entrepreneurs. Co-founder of Katapult @wearekatapult.",https://t.co/uHA2ERKzOJ,"New York, NY",Atlantic Time (Canada),163,784,468,35
@deapubhi,Deap Ubhi,"Founder & CEO, TableHero",https://t.co/g7nqygD4MJ,"Sausalito, CA",Mumbai,3852,2268,218,78
@kvedati,Krishna Vedati,CEO of Tynker. Inspired by 30 MM+ kids who use @goTynker to become Makers using computing. Blessed with a loving family. Will follow Educators and Visionaries.,https://t.co/kEajtBUD1S,SF Bay Area,Pacific Time (US & Canada),2079,1226,831,83
@nextcaller,Next Caller ®,Advanced Caller ID ® & Fraud API Support @NextCallerAPI,http://t.co/lw03bEm59e,San Francisco | New York,Eastern Time (US & Canada),1776,3947,614,76
@sbyrnes,Sean Byrnes,"CEO @outlierai, helping leaders become data driven. Founder of @FlurryMobile. Active Startup Advisor, Father, Volunteer, Artist.",http://t.co/rNrF2ocQCk,"San Francisco, CA",Pacific Time (US & Canada),7409,1714,869,158
@laureltouby,Laurel Touby,"Flatiron Investors. Prior: founded @mediabistro - obsessed with VR. On perma-book tour w/husband @jonfine, author of Your Band Sucks.",,"New York, NY",Eastern Time (US & Canada),9719,13834,1058,883
@barenblat,Kevin Barenblat,"Founder, Fast Forward @FfwdOrg, accelerator for tech nonprofits",http://t.co/eeDFrYR9Gz,"San Francisco, CA",Pacific Time (US & Canada),476,1033,201,82
@makavy,Ran Makavy,,http://t.co/KyEG83mMcg,"32.068005,34.78542",Santiago,315,900,150,9
@mbeckett,Miles Beckett,"CEO/Co-Founder Silversheet. Previously CEO/Co-Founder EQAL. Creator lonelygirl15. Investor/advisor Tradesy, Chromatik, RadPad +more. LA native.",http://t.co/witclH7imV,"ÜT: 34.060738,-118.400108",Pacific Time (US & Canada),2761,2040,1047,103
@papakipos,Matthew Papakipos,"Tech hacker & investor. Work: @PiedPiperRobot, Investing: http://t.co/ZvZZj8y1Zb. Formerly: FB, GOOG, NVDA. Outraged fan of 4th&1st amendments. Feminist",http://t.co/2hWrWmnpVe,Silicon Valley,Pacific Time (US & Canada),2215,1577,1265,125
@danielcarroll,Daniel Carroll,Founder @Wealthfront. Passionate about seeking change in financial services and helping the world invest well. Husband & learning Father.,http://t.co/oqUC44BHBy,Silicon Valley,Mountain Time (US & Canada),1333,6495,534,54
@hbarra,Hugo Barra,Global VP at @Xiaomi,http://t.co/1XRfhhWhEt,Beijing,Pacific Time (US & Canada),404,61349,245,643
@JamieKennedy,Jamie Kennedy,Everyone shudn't be allowed to tweet Snapz@ yevrrah,https://t.co/83cPBjtw0n,"Hollywood, CA",Pacific Time (US & Canada),9683,122297,383,2447
@rickmeaton,Rick Eaton,"Internet CFO, Yieldmo. Former CFO of Quigo and Juno Online; CPA/MBA. Poker/Golf. Pulled a straight flush after 7 years; now if I could only break 80!",,NYC Metro Area,Central Time (US & Canada),360,245,199,15
@davidblumberg,David Blumberg,Venture Capital investor,http://t.co/fRktE5dS7c,San Francisco,Pacific Time (US & Canada),1086,4438,1184,332
@NaveenSpark,Naveen Jain,Co-Founder @ Immunity Project.  CEO @ Sparkart.  Angel Investor.,http://t.co/gCZy6GnyrN,"Oakland, CA",Pacific Time (US & Canada),306,1274,204,58
@jespow,Jesse Powell,"Co-founder & CEO @KrakenFX, 
Founder @VergeArt, 
Bitcoin Enthusiast
http://t.co/6xfT5OWMis",https://t.co/1p62aBlnJW,"San Francisco, CA",Pacific Time (US & Canada),55,1027,145,76
@eliast,Elias Torres,"Entrepreneur and Investor. Founder @Drift. I build teams first, products follow. Previously @HubSpot, @Performable, @Lookery, and @IBM.",https://t.co/O59fKiNOzt,"Boston, MA, US",Eastern Time (US & Canada),2078,3158,1632,172
@ChrisOvitz,Chris Ovitz,Founder and Co-CEO @workpop. Previously Co-Founder @Viddy. Entrepreneur. Foodie. Video Game Enthusiast. Bruin. And a lot of other things...,http://t.co/HN0bvMQO3N,Venice CA,Pacific Time (US & Canada),2647,11780,1102,191
@kvogt,Kyle Vogt,CEO at Cruise,http://t.co/fmEeN2XxrM,SF,Pacific Time (US & Canada),82,2312,111,77
@jensbch,Jens Christensen,CEO and co-founder of Jaunt.,http://t.co/bDZNmFrEWX,94301,Pacific Time (US & Canada),402,596,353,55
@classicyuppie,John Fox,Product evangelist for @Comcast. Mac enthusiast. I crave delicious design. Never fear being wrong.,https://t.co/3P4CBSaD1C,Philadelphia,Eastern Time (US & Canada),15742,258,143,59
@cesarsalazar,César Salazar,"Designer + Investor. 
Partner @23Design",http://t.co/Q17FCJlj5l,"2/3 Mexico City, 1/3 Elsewhere",Central Time (US & Canada),16680,10784,706,542
@amamujee,Aadil,"Product Manager. A bit of Angel Investing. Born and raised in Mombasa, Kenya",http://t.co/GqMxqhBFwT,San Francisco,Pacific Time (US & Canada),1107,2035,424,47
@Kazanjy,Peter Kazanjy,"Founder @talentbinhiring (acquired by Monster 2/14). Sales, recruiting, HCM, & SAAS are my jam. Currently writing @foundingsales for next gen of founders.",http://t.co/vPGyn2AZvf,San Francisco,,16894,3302,1027,177
@vconthebrain,Don Lucas,SecondGen VC @Reputation @mightybell @Infinera @sunbasket @palantir @Theranos @talech  @Boxbee @Tomo@Berkleylights @MDinsider@signifyd,http://t.co/SyplXiG8aM,"Palo Alto, CA USA",Pacific Time (US & Canada),635,205,43,19
@betashop,Jason Goldberg,Make things people love. Repeat.,https://t.co/qbP1E8A3fL,Berlin & New York,Berlin,4045,12271,5295,587
@robertjweber,Rob Weber,"Family Man, Cofounder (NativeX), Gamer, Midwest Tech Evangelist, Accidental Professional Manager",https://t.co/inm0Lq5bsA,"Minneapolis, Minnesota",Central Time (US & Canada),4116,2199,377,122
@douglasguen,Douglas Guen(권도균),"Serial Entrepreneur & the friend of Startups.
Founder & CEO of Primer (2010-now), 
Founder & CEO of INICIS, INITECH others (1997-2008)",http://t.co/YgqXVGRPri,Seoul Korea,Seoul,6107,9710,259,525
@JackHerrick,Follow me at JackH ,I've moved my main twitter account to @JackH . Please follow me there.,,,Pacific Time (US & Canada),6,55,7,2
@reedsturtevant,Reed Sturtevant,"Investor at Project 11, software guy, husband and empty nester father, Root Society burner, co-founder Awesome Foundation",http://t.co/l2i5N6uJDY,"Lexington, Mass.",Eastern Time (US & Canada),3970,4919,767,294
@MattyB,Matt B. Britton,Founder & Chairman @MRY / Chairman & Co-Founder @CrowdTap / My debut book YouthNation now an Amazon #1 bestseller. Order at link below,https://t.co/6d51uLrq4U,"NYC or at 30,000 Feet",Eastern Time (US & Canada),7885,9865,450,571
@jlanzone,Jim Lanzone,"CEO of CBS Interactive, home of @CBS @CNET @CBSSports @TVGuide @CBSNews @GameSpot  @lastfm @CHOW @ZDNet @Metacritic @MetroLyrics @MaxPreps (+ more).",http://t.co/CTfcFGtHmI,San Francisco,Pacific Time (US & Canada),4668,11556,569,502
@ShaneBattier,Shane Battier,Trying to do well and do good.,http://t.co/YTYTHiL5Vj,,Eastern Time (US & Canada),3220,462968,18,2705
@Jordalev,Jordy Levy,"i am a vc, art collector, sports fan, golfer, wine snob and passionate Buffalonian",http://t.co/FbjOkEU89u,"Miami Beach, FL",Quito,1259,2098,1009,91
@Samirkaji,samir kaji,"VC/tech advisor, venture blogger, active angel investor, @kauffmanfellows class 20. My opinions are mine, and do not necessary reflect those of my employer.",http://t.co/Wb7qfTaYsA,"Menlo Park, CA",Pacific Time (US & Canada),2000,1608,680,93
@GrahamJenkin,Graham Jenkin,"Designer/COO @AngelList, the platform for startups",http://t.co/CUNcUp5OQh,San Francisco,Pacific Time (US & Canada),1018,9737,169,561
@JohnC1n,John Clark,"Digital marketer, SEO & Co-founder @RivalIQ.  To all marketers who follow me please give Rival IQ a try and tell me what you think. http://t.co/E16iwjBk8F",http://t.co/NMwHIaSkKi,Seattle,Arizona,1433,1577,286,194
@irvshapiro,Irv Shapiro,Head Coach at Dialogtech,http://t.co/C7U8OulaD2,"41.881006,-87.638591",Central Time (US & Canada),1117,994,168,54
@ConstantinAloha,Constantin Bisanz,"Founder of ALOHA . . . . loves new approaches to healthy and happy living | Inspired by #alohamoment , holistic lifestyle, adventures and photography",http://t.co/EeMTcgT7sH,,Atlantic Time (Canada),209,967,586,23
@elainewherry,elaine wherry,co-founder of meebo,http://t.co/iZTBZ4kd8g,Bay Area,,419,1793,363,106
@davenemetz,Dave Nemetz,Founder & CEO @inversedotcom / Benihana addict / Founder @bleacherreport / Bay Area sports fan / Grateful Dad,http://t.co/m9Wfc5LjVV,San Francisco,Pacific Time (US & Canada),1324,791,329,54
@davidsze,David Sze,Father of three. Lucky husband. Proud brother. Partner @GreylockVC.,http://t.co/niVkbNBU4u,"San Mateo, CA",Pacific Time (US & Canada),1352,20151,577,769
@danicgross,Daniel Gross,Co-founder of Cue / Greplin (@cueup).,https://t.co/vv7y7NQB6o,California,,128,1216,13,76
@RichardGraves,Richard Graves,"Richard Graves is the Co-founder & VP, Corporate and Business Development for Ethical Electric. He also founded Fired Up Media and a few other things.",http://t.co/Qwew8Wh128,"Washington, DC",Eastern Time (US & Canada),1687,1751,474,132
@innonate,Nate Westheimer,Formerly helped build @Picturelife & @nytm • Engaged to @jdodd • @Reds & @Bengals 'til I die,https://t.co/nsqDO9BEZd,"Seattle, WA",Eastern Time (US & Canada),15034,8849,670,757
@paulvidich,paul vidich,No slacker,,New York City,Atlantic Time (Canada),305,365,168,28
@DawnLepore,Dawn Lepore,,,,,1,54,5,3
@mkleczynski,Marcin Kleczynski,CEO at @Malwarebytes,http://t.co/0Hc2QVRvBP,"San Jose, CA",Pacific Time (US & Canada),1274,3605,805,51
