Screen Name,Name,Description,URL,Location,Time Zone,Number of Tweets,Followers Count,Following ,Listed
@gstrompolos,George Strompolos,CEO/Founder of @Fullscreen. Purveyor of youth culture. Fond of curious people. I care about fonts. Good friend IRL.,https://t.co/IuYBnxnHC5,Usually in LA,Pacific Time (US & Canada),4843,24458,604,417
@SkyRank,Joseph Omansky,"Founder/CEO, SkyRank.",http://t.co/foqjuGPygD,NYC,Eastern Time (US & Canada),6383,872,1103,34
@jeffreytinsley,Jeff Tinsley,"CEO of http://t.co/46DRA358LO, the leading service to help everyone U.S. protect their privacy, identity & public image. Also Chairman of MediaPass™",http://t.co/oSSoEKIKhm,"Los Angeles, CA",Pacific Time (US & Canada),111,193,61,13
@StacyDStephens,Stacy Dean Stephens,Vice President Marketing & Sales - Knightscope,http://t.co/7MCRrR9qHK,Texas,Eastern Time (US & Canada),331,321,310,14
@mattrobinson140,Matt Robinson,CTO @ProgressSW http://t.co/VHs8b9yApc,http://t.co/5e2p9Zpvtk,"Palo Alto, CA",Pacific Time (US & Canada),184,205,144,22
@seeingfurther,James Crane-Baker,co-founder & CEO PsychSignal,http://t.co/TE6qTxWgRK,,Eastern Time (US & Canada),26,544,279,16
@iPaulLee,Paul Lee,"CEO & Co-founder @RONIIN, ex-GP at @Lightbank, ex-founding Partner at NBC's Peacock Equity, Adjunct Lecturer at @KelloggSchool, Director at @Lifeway_Kefir",https://t.co/BZRCMokPiP,"Chicago, IL",Central Time (US & Canada),4194,8992,465,381
@robchandra,Rob Chandra,"CEO of Avid Park Capital. Teach @UCBerkeley. Angel investor, advisor, & board member to several start-ups, venture capital firms, & non-profits.",https://t.co/jjPp54F2jw,"San Francisco, CA",Pacific Time (US & Canada),400,1212,227,54
@CelticVC,Terry McGuire,"Co-Founder & Managing General Partner, Polaris Partners",http://t.co/JTq6stSE,Greater Boston Area,Eastern Time (US & Canada),20,521,116,35
@alex01,Alexander Lloyd,"Founder of Accelerator Ventures. Have been helping seed stage from Zappos to Zinga . Talk to me about: Hacking North Korea, Heinlein, Art + Fear",https://t.co/3cUrWAwooR,,Pacific Time (US & Canada),1373,2472,875,157
@nextcaller,Next Caller ®,Advanced Caller ID ® & Fraud API Support @NextCallerAPI,http://t.co/lw03bEm59e,San Francisco | New York,Eastern Time (US & Canada),1779,3926,614,76
@jimscheinman,Jim Scheinman,"Founding Managing Partner, Maven Ventures / @mavenvc / TED Talk: https://t.co/h5BBKvs4fg Entrepreneur / VC / Dad / Coach  (AngelList, Tango, Bebo, Cruise)",http://t.co/U9TTo1n7jh,"Los Altos Hills, CA",Pacific Time (US & Canada),8571,10051,2803,358
@daddymention,Matt Thomson,Product @bitly. @norini and @finnthomson. Cooler than a cucumber in a bowl of hot sauce.,http://t.co/E9p6MdlNnY,San Francisco,Pacific Time (US & Canada),10066,2325,892,114
@marcspilker,Marc Spilker,"Marc Spilker is the President and Member of Executive Committee of Apollo Management, L.P.",http://t.co/IOOgXl1hoB,"New York, NY",Eastern Time (US & Canada),20,29,4,0
@typesfaster,David Petersen,"YC founder, buildzoom, importgenius, flexport. Investor: zenefits, padlet, medisas. Uber passenger rating: 5.0",http://t.co/n9BmNMgMGm,San Francisco Friendly Village,Central Time (US & Canada),3018,3717,2358,77
@forexearly,Forexearlywarning,Spot #forex trading plans daily for 28 #currency pairs. All trade entries are fully verified with The Forex Heatmap ®. We trade with the forex trends.,http://t.co/kaUz2HGjZZ,"Dallas, Texas",Central Time (US & Canada),3981,7666,0,44
@toddohara,Todd O'Hara,Designer & Founder at @brunch_app,https://t.co/6jSr7tePXf,"Chicago, IL",Central Time (US & Canada),3432,2360,377,102
@mdscaff,Marvin Scaff,"Entrepreneur, technologist, cycling enthusiast. CTO / Co-Founder https://t.co/tlPOMqu1MU",https://t.co/8sNBk1POkg,"Tampa, Florida",Quito,4134,1349,2185,105
@ACraigPowell,Craig Powell,"Software executive. CEO of Motus. Focused on winning cultures. Mediocre golfer. Lover of family, sports, country music, good times & good friends.",http://t.co/rahHOyXeEg,"Boston, MA",Eastern Time (US & Canada),1095,702,324,32
@jw,Josh Williams,"Designer • Previously at Facebook • Founder of Gowalla, Blinksale, and Last • Pro NBA Yapper",,"San Francisco, CA",Pacific Time (US & Canada),18168,15031,725,1159
@Sokratis,Sokratis,CEO & Co-founder - http://t.co/XWXW3zdnv5,http://t.co/RhdDhT3RUV,London,London,1741,2696,1715,117
@joestump,Joe Stump,"Assassin for hire. Cofounder of @quickleft/@sprintly, @attachmentsme, & @simplegeo. Cycling & coffee enthusiast, Aspie, snowboarder, & coder. Whittler by trade.",http://t.co/SGLmMx816D,"Portland, OR",Pacific Time (US & Canada),44135,15204,251,1177
@carnet,carnet williams,"Founder/CEO, http://t.co/nfX6V4pOqa",http://t.co/sWFLFRwScy,SF,Hawaii,1869,779,219,47
@seedventure,Allegro Ventures,Seed & early-stage venture capital firm based in the SF Bay Area. We fund the engines behind the brands with an emphasis on SaaS business models.,https://t.co/99a2VR1Ml3,Silicon Valley,Pacific Time (US & Canada),80,299,266,22
@ScottSperling,Scott Sperling,,https://t.co/l72sWsVwt7,,Eastern Time (US & Canada),710,341,485,7
@njnorena,Nick Noreña,"Lean Startup Coach at @TriKro. Disciple of [customer] development, and avid enthusiast of trying new things. Oh, and I read books.",http://t.co/qXJYt0oD46,"San Francisco, CA",Pacific Time (US & Canada),785,258,250,28
@justpw,Justin Wohlstadter,Founder of @AskWonder,https://t.co/zKIbD8O0Qm,Elsewhere,Eastern Time (US & Canada),2077,2358,163,191
@MegWhitman,Meg Whitman,,,California,Pacific Time (US & Canada),799,234629,299,2439
@mason,bryan mason,businessman,http://t.co/CrSul2RBNa,"San Francisco, CA",Pacific Time (US & Canada),1711,6909,449,246
@jaroehm,Julie A. Roehm,"Chief Storyteller, SVP Marketing SAP",http://t.co/HtkQws0Lvh,Connecticut,Central Time (US & Canada),774,2288,130,137
@davidpaulyoung,David Young,https://t.co/ETZtEEwgkg,https://t.co/0rOEaj0Azt,"iPhone: 47.595398,-122.328018",Pacific Time (US & Canada),5284,1185,490,69
@Shalevoosh,Shalev Hulio,,,"ÜT: 31.788482,35.200155",,53,30,10,0
@jtriest,Jonathon Triest,Managing partner @ludlowventures. Carpool at https://t.co/oVXIyTeZWF - Producer https://t.co/zVi4jGtyuJ - UI/UX geek. @kauffmanfellows 20.,https://t.co/alSoMwZQ6E,"Detroit, Michigan",Eastern Time (US & Canada),4806,5875,254,233
@ttolvane,Tapio Tolvanen,"Business and product savvy technologist, Co-Founder & CTO @BetterDoctor",https://t.co/JqGcLqKWXR,Silicon Valley,Pacific Time (US & Canada),180,163,153,14
@alexbfair,Alex Fair,"Founder of @MedStartr, FairCareMD, ScanBuy, and Expert-Med; Organizer of @H2NYC; devoted husband, and proud dad of 2 great kids.",https://t.co/TiWDUAzZYG,"New York, NY",Eastern Time (US & Canada),6524,4501,3531,275
@colin,Colin Anawaty,"Co-founder, CPO of @PatientIO. #designer #technologist #adventurer",http://t.co/n5vFW0CFYr,"Austin, TX",Central Time (US & Canada),4186,1473,434,138
@ZachAHyman,Zach Hyman,@cpaypartners @spoton founder,http://t.co/H3aCUKuQ1J,San Francisco,Alaska,205,425,99,22
@DougLebda,Doug Lebda,Founder/CEO of LendingTree. Launched 15 years ago to turn the tables on the loan process and have helped over 30 million customers ever since.,http://t.co/hgUFyzknbE,"Charlotte, NC",Eastern Time (US & Canada),129,545,260,31
@adam_g,Adam Gross,,,,Pacific Time (US & Canada),923,531,128,33
@chigoodrich,Jason Goodrich,Human being. Also CEO @Leasabl.,http://t.co/7G2vv6jSVF,Chicago,Central Time (US & Canada),4483,1986,1751,265
@famolari,David Famolari,Verizon Ventures. Used to do advanced R&D. Now I invest in and work with tech startups,https://t.co/exUgkqBz19,nj/ny/sf,Eastern Time (US & Canada),2538,1007,300,99
@artemerritt,Arte,Entrepreneur in mobile space,http://t.co/wJokwKgAa6,,,84,135,68,6
@IgorBerezovsky,Igor Berezovsky,"founder & CEO, shape.ag",http://t.co/i2r1Rp9aRc,"43.735423,7.419631",Eastern Time (US & Canada),257,232,74,13
@elementaltech,Elemental,Perfecting the Media Experience,http://t.co/SZZ0pC3u,"Portland, Oregon",Pacific Time (US & Canada),7298,4933,1900,210
@kentsuikentsui,Ken Tsui,Canadian in Dallas,,,Central Time (US & Canada),36,27,17,0
@billclerico,Bill Clerico,cofounder & ceo at @wepay.,http://t.co/jnSUmodihg,"Palo Alto, CA",Pacific Time (US & Canada),6574,4961,853,206
@diplo,dip,"random white dude be everywhere, founder of smoothie wolf, feeding the streets since 1885",https://t.co/hIW5S9NsBM,hiding in the halls,Alaska,65815,1764826,5119,10257
@ajayjuneja,Ajay Juneja,"Speak With Me, Inc. Founder & CEO http://t.co/O4x8LdzKxr",http://t.co/4jXxBLJQ5n,"iPhone: 37.444969,-122.161613",Pacific Time (US & Canada),1690,835,1557,38
@atgrauer,Andrew Grauer,Crowdsourcing Education CEO and Co-Founder of @CourseHero,http://t.co/vTBmCeBnbf,"Redwood City, CA",,267,400,139,36
@ddukes,derek dukes,"product guy, owner @lazybearsf, current BD for startups @awscloud, x@Twitter, x@Yahoo, love: tech, food, photography and travel. tweets are my own.",http://t.co/AiNjy7oKRy,94107,Pacific Time (US & Canada),2593,4067,2022,126
@alexmehr,"Alex Mehr, Ph.D.","Investor, entrepreneur, and startup adviser. Formerly: Founder of Zoosk (Top dating app with over $500 million in sales), and Scientist at NASA",https://t.co/E2T9ZzTCot,San Francisco,,200,1294,289,53
@bradoneill,brad oneill,"I work at SurveyMonkey, in the TechValidate unit which I previously co-founded.",,SF Bay Area,Pacific Time (US & Canada),284,831,635,41
@briangoffman,Brian Goffman,"Software GM, product guy, investor. Working in Palo Alto.",https://t.co/n2pbWHh0DF,San Francisco & Seattle,Pacific Time (US & Canada),602,1040,1027,50
@bjamin999,Benjamin Boyer,"Husband, father, dog lover",,Los Gatos,Pacific Time (US & Canada),174,188,542,7
@BobMetcalfe,Bob Metcalfe,"UTAustin Professor of Innovation, Murchison Fellow of Free Enterprise, MIT Innovation Fellow. Past: Harvard PARC Stanford 3Com InfoWorld PolarisVC.",https://t.co/YUf8Yv6MLR,"Austin, Texas",Central Time (US & Canada),22772,19913,50,1414
@tcavanah,Taylor Cavanah,"Recovering nanophysicist, hyper futurist, and avid story teller/lover. CEO of Locai - home of the PetPartner App.",http://t.co/p4zV0lHRwd,"San Diego, CA",Hawaii,517,367,467,38
@arthurmadrid,Arthur Madrid,"Play @Pixowl, Play @thesandboxgame, @playgarfield, Play @doodlegrub, Play @safariparty -- Angel @producteev & @dailysingle.",https://t.co/G31GM8Aw4p,San Francisco / Buenos Aires,Paris,2342,1010,474,36
@HusseinYahfoufi,Hussein Yahfoufi,Founder of @convoloungeapp. Loves ☕ and building legos with my kids.,http://t.co/VNeHZtLl9A,"San Diego, CA",Pacific Time (US & Canada),2363,4136,1666,70
@espelienjb,Joel Espelien,General Counsel to Startups. Principal of Espelien Legal PLLC. Senior Analyst for TDG. Father of 3 energetic boys.,http://t.co/WlqlhvbU9j,"Mercer Island, WA",Pacific Time (US & Canada),255,303,195,34
@jbnyc2005,JennByrne,"Quesnay:we help banks& telcos accelerate mobile/cloud services Innovation.Angel Investor.Exec @Amex,@Verizon,&several Startups",http://t.co/n8dhXFtAhk,"ÜT: 51.51802,-0.15076",Central Time (US & Canada),472,396,759,34
@StephenFleming,Stephen Fleming,"Obsolete engineer and recovering venture capitalist now adjusting business trajectories through launch and acceleration. Oh, and rockets.",https://t.co/Vf7Hu4rkyB,"Atlanta, Georgia",Eastern Time (US & Canada),46080,8472,4112,540
@badeen,Jonathan Badeen,"Co-founder & Chief Strategy Officer at @Tinder. I invented the #SwipeRight. Dev, designer & geek who loves iOS, Cocoa, Objective-C, Disney, Pixar, & beef jerky.",https://t.co/l44gSECTNg,"North Hollywood, CA",Pacific Time (US & Canada),16472,2446,425,129
@SergioRamos,Sergio Ramos,"Cuenta oficial de Sergio Ramos. Capitán del Real Madrid C. F. y de la Selección Española de Fútbol. Corazón, carácter y pasión. IG: SR4Oficial",https://t.co/Ph1WAkdu4X,"Madrid, Spain",Madrid,2466,7099603,616,24604
@LouiByrdziak,Loui Byrdziak,CEO founder | 20+ startups | 6 continents | 10 diverse industries | dolphin guy | zen head | freak entrepreneur | right brain thinker,https://t.co/xsOUIEzj8D,"US, Mx, Sp, Mo, In, Ph, Cn,",Pacific Time (US & Canada),293,74563,47043,516
@bucchere,Chris Bucchere,Developer • Writer • Activist,http://t.co/Ni7xIBeEoI,"San Francisco, CA",Pacific Time (US & Canada),302,163,268,36
@bre,bre,,,,Eastern Time (US & Canada),10491,51087,273,1756
@michaelpollan,Michael Pollan,Author of Cooked; Food Rules; In Defense of Food; The Omnivore’s Dilemma; The Botany of Desire; A Place of My Own and Second Nature.,http://t.co/kzPOTQDuTu,"Berkeley, CA",Alaska,5061,505648,365,11470
@Jerry_Kaplan,Jerry Kaplan,"Jerry Kaplan is widely known in the computer industry as a serial entrepreneur, technical innovator, bestselling author, and futurist.",http://t.co/ZLg9ZVsk6t,"Hillsborough, CA",Pacific Time (US & Canada),2,339,11,27
@yuris,Yuri Sagalov,"Brother, son, friend, founder (@aerofs), part time partner (@ycombinator).",https://t.co/lQhBB26p0x,"Palo Alto, CA",Eastern Time (US & Canada),5058,3294,295,149
@GabeRotman,Gabe Rotman,Inbound Marketing Specialist @fractlagency. Research published on @Inc @MarketingLand @HubSpot @Buffer Entrepreneur (2 exits). Gamer. Athlete. Doer.,http://t.co/8CKUwSysVn,"Boca Raton, FL",Quito,184,66,164,7
@timcsontos,Tim Csontos,"Ride hailing pioneer. 2 Exits: @gocurb to @verifone + Outtask to @concur, risk-taker (https://t.co/Sq9WZGUMFn), W&M tennis, new dad, ❤️ @emilysnowsf",,San Francisco,Pacific Time (US & Canada),3548,1556,940,45
@frederikfleck,Frederik Fleck,"Serial Entrepreneur, CrowdSourcing, Business Angel",http://t.co/bALHbjM5M4,San Francisco,Pacific Time (US & Canada),387,1052,394,76
@taylorhou,Taylor Hou,the decanter of red wine,https://t.co/OHT0hwVIWp,Earth,Central Time (US & Canada),2047,518,471,41
@tobiaspeggs,tobias peggs,Brit in NYC. Building communities thro food @thekitchen. Prev. @Aviary CEO (acquired by Adobe); @OneRiot CEO (Walmart). ex-@i_D mag. PhD in AI. #Techstars #COYS,https://t.co/V17dHwYIKh,"New York, NY ☕️",Mountain Time (US & Canada),13672,3427,947,207
@mazenra,Mazen Rawashdeh,Engineered/built Tech Infrastructure at scale at eBay and Twitter. Now Angel Investor and Technology Company Advisor,,,Alaska,1987,4973,618,91
@michalblaha,Michal Blaha,"https://t.co/aGgUYiCBax, https://t.co/61o3Y0eusO, https://t.co/69mT2CAOa3, https://t.co/SWH58JFGyb, https://t.co/obOAl840tV, investor,entrepreneur,racing driver",https://t.co/WPFKFyClBj,"Prague, CZ",Prague,20221,4096,1095,125
@daniel_sampson,Dan Sampson,,,,Mountain Time (US & Canada),884,62,183,4
@DarranGarnham,Darran Garnham,"Father, Husband, VP EMEA - NBC Universal, Investor https://t.co/cn7wBpwDQJ, LIMA Board, Surrey Business School Board",https://t.co/6dSQTXkhal,London,London,4089,1601,955,46
@RBwalksintoabar,Richard RB Botto,"Founder & CEO @stage32 Screenwriter/Producer/Actor/Author  Master of my domain. Legendary wiseass. Get some. https://t.co/cnazBzYIv2    
 IG: rbwalksintoabar",,,,8724,20612,1160,552
@Asif2BD,M Asif Rahman,I am #WordPress Enthusiast & Serial #Entrepreneur. Person behind @ARComCo @TheTechJournal @WPDevTeam @Analytify @TheDhakaTimes,https://t.co/D5Y4z4g8Ut,"Orlando, FL",Eastern Time (US & Canada),2172,5018,244,98
@leonardspeiser,Leonard Speiser,"Cofounder of Clover and @neuronvc. Previous: Yahoo Groups, Bix, eBay, Pinacus, Intuit, CSFB, ScreenFire, MIT",http://t.co/DvinB6qvvN,"Silicon Valley, CA",Pacific Time (US & Canada),2339,2340,905,167
@micshasan,Colin O'Malley,"Privacy Pro.  Founder of PLOW (private beta - follow @Plowio for invite), co-founder of @Ghostery. City kid, biker, runner, happy hubby & dad.",https://t.co/tiWcAnYU33,"iPhone: 40.762592,-73.991137",Eastern Time (US & Canada),9152,1336,1050,254
@claychristensen,Clayton Christensen,Professor at Harvard Business School. Author of @MeasureYourLife. Tweets with occasional assistance from the Fellows at the Forum for Growth & Innovation.,http://t.co/w88QoanQgT,"Boston, MA",Central Time (US & Canada),1215,135158,111,4750
@Etienne_L,Leroy Etienne,"Web entrepreneur in Cambridge, MA, Dad of 2, Founder @sharalike",https://t.co/gtygiwvfWf,,,1198,881,2079,109
@davematthews,Dave Matthews,Photographer / actor / startup founder / experience designer.  I was in highschool when I first heard that other Dave Matthews on the radio. :),http://t.co/AI8VXEg4,Seattle,Pacific Time (US & Canada),29,4718,69,69
@axe9,"Benjamin Wasson, MBA",Father | Entrepreneur | Investor | Engineer @adventsoftware / @sscTechnologies | Co-Founder https://t.co/Eu6e6VU68n | Co-founder  @orderbolt,http://t.co/LpGGQ8o27k,"Jacksonville, Florida",Central Time (US & Canada),3332,288,193,32
@tjfirst,Tom First,"Founder of Nantucket Nectars /  
First Beverage Group",http://t.co/GpykGEDBTT,"Boston, MA",Eastern Time (US & Canada),204,540,211,30
@paulpangaro,paul pangaro,conversation | design | cybernetics,http://t.co/8CA3TDnFIn,"42.728964,-73.683710",Eastern Time (US & Canada),400,591,131,63
@tomhigley,Thomas Higley,"Entrepreneur. Mentor. Founder & CEO 10.10.10. Previous: Service Metrics, Latis Networks. TechStars Mentor. On rebelmouse http://t.co/ROjroPH4Q9",http://t.co/BXoEBrMnTa,Denver,Mountain Time (US & Canada),6202,5367,3401,236
@vijayravindran,Vijay Ravindran,"Sooner bred, Amazon Alum, ex-Catalist. RIP @trove. ex-CDO @washingtonpost Co. Tweets are what you'd expect from a stuffed frog.",,DC,Central Time (US & Canada),5250,2318,970,138
@sapountzis,Ted Sapountzis,Technology marketing leader | angel investor│aviator | CMO @iCharts. Some of my views are mine.,http://t.co/7fFjDVTIwo,"San Francisco Bay Area, CA",Pacific Time (US & Canada),4062,1933,604,177
@steveY23,Steven Yaskin,"visionary entrepreneur, bringing disruption to healthcare!",http://t.co/j9gifOcDcN,"Los Altos, CA",Pacific Time (US & Canada),564,251,364,17
@kefrusy,Kevin Efrusy,"venture capitalist, former entrepreneur, lover of bad 80's rock",,"Palo Alto, CA",Pacific Time (US & Canada),11,2298,9,191
@timothysykes,Timothy Sykes,"I've turned $12k into $4.4 million while visiting 100+ countries, now I teach & have several millionaire students https://t.co/XEoGU3ujbc",https://t.co/c1EmQKuPaZ,Miami Beach,Eastern Time (US & Canada),61385,114739,6326,2113
@rhomsany,ramsey homsany,General Counsel at Dropbox. Tweets here are personal. not professional,,san francisco,Pacific Time (US & Canada),552,1548,1111,26
@AndrewWarner,✎ Andrew Warner,"I run Mixergy, a site where founders help each other by telling their stories and teaching what they do best.",http://t.co/yhZjw39o2K,Your heart,Pacific Time (US & Canada),14054,40146,18448,1823
@GlenBurchers,Glen Burchers,Consumer electronics entrepreneur/ Gadget geek/ Techno change agent,http://t.co/Ui0m8ttv5T,"Austin, Texas",Central Time (US & Canada),512,181,60,26
@cferengul,Corey Ferengul,"CEO of Undertone (@AccessUndertone), member of Hyde Park Angels. Illinois State University Alum & a Chicago guy. Digital media and sports junkie",http://t.co/T4MEhOVDa8,"ÜT: 41.934633,-88.061634",Mountain Time (US & Canada),1079,430,299,29
@gRamblings,Gautam Gupta,Co-founder + CEO of @NatureBox and used to do the VC thing at General Catalyst @gcvp love technology + entrepreneurship + food. @babson grad.,https://t.co/Q91XEuu76C,"san francisco, ca",Pacific Time (US & Canada),3924,3123,760,168
@danemcleod,Dane McLeod,,,"Los Angeles, CA",Pacific Time (US & Canada),7363,436,921,29
@osmanrashid,Osman Rashid,"Founder/CEO Galxyz @GalxyzLab. Co-founder/exCEO (Chegg @CHEGG, Kno). Board of Trustees, ChildLife Foundation. Love start-ups & how fast they move!",https://t.co/TqcKA93w92,"Los Altos, California",Pacific Time (US & Canada),901,6824,317,203
@dhaliwas,Sunil Dhaliwal,"Venture Capital Investor, Entrepreneur, Husband, Father.  My posts definitely represent the views of my employer, Amplify Partners.",http://t.co/Hjk3apJRqk,Bay Area,Eastern Time (US & Canada),444,1765,347,107
@bradleywilson,Brad Wilson,"Father to three amazing kids, husband, brother, son, GM and fellow sidekick of the @RoamingGnome, proud Texas Longhorn, #coach, mentor. Comments are my own.",,"Southlake, TX",Central Time (US & Canada),788,558,1526,29
@Mark_Britton,Mark_Britton,Avvo CEO. Orbitz board member.  Gonzaga board member.  Visit Avvo for *free* legal advice and ratings for 98% of U.S. lawyers.,http://t.co/Em7UFeFKWW,Seattle,Pacific Time (US & Canada),2749,4016,1574,173
@gmmaniaci,Giancarlo Maniaci,"Entrepreneur, Investor, Husband and Father.",http://t.co/q5ALef79zd,"California, USA",Pacific Time (US & Canada),235,503,1271,22
@TuckerMax,Tucker Max,"CEO, http://t.co/dfOWtzhTaG. Author of three #1 NY Times bestsellers.",http://t.co/rabh57Q8Cs,"Austin, TX",Central Time (US & Canada),1525,341166,196,3204
@tamer4,Tamer Hassanein,"Global nomad, Cofounder/CEO at http://t.co/W9X2vxFb8q, Inc. General Partner at Rising Tide Fund.",http://t.co/W9X2vxo86q,"Silicon Valley, CA",Pacific Time (US & Canada),369,1098,462,38
@stevesi,Steven Sinofsky,Board Partner @a16z • Adviser @BoxHQ • Writings @ Learning by Shipping • More to come,https://t.co/xrbtqmpmtc,USA,Pacific Time (US & Canada),18258,57697,3798,1558
@johndchisholm,John Chisholm,"President & chair, Worldwide MIT Alumni Assoc; Author, http://t.co/2tuGuZWhK3; http://t.co/N2bkvDxavm; Serial entrepreneur; Trustee, MIT & Santa Fe Institute",http://t.co/mbSRRrZiwn,San Francisco,Pacific Time (US & Canada),415,591,507,58
@zirngibl,Michael Zirngibl,"Serial Entrepreneur and Investor focused on Cloud, Big Data and Communication technologies. Founder of @interact_io, Ex-CEO @ringio. Gadget and Soccer fanatic.",http://t.co/SmvrSBckXi,"Berlin, Germany",Central Time (US & Canada),789,1613,1258,57
@stevebryen,Stephen Bryen,"Leading authority on #technology and #nationalsecurity, #cybersecurity  #inventor and #author. New book at http://t.co/RwodSQtNYe",http://t.co/kvKiquNwsm,Washington DC,Eastern Time (US & Canada),1490,452,1773,12
@martycornish,Marty Cornish,"CEO @EasyPaint. Loves thinking and living outside of the box, efficiency, and innovation.",http://t.co/RIQaeCnvcJ,"San Francisco, CA",Eastern Time (US & Canada),306,165,102,14
@bradflora,Brad Flora,"Founder, Perfect Audience (YC S11, acquired by Marin Software).  Angel investor in 15+ startups.  SaaS, Ads, Media, Product, Guitar.",http://t.co/quL2OlUWwC,San Francisco,Central Time (US & Canada),2838,2592,636,256
@jaichoi,jai choi,"Founder | Managing Partner - Tekton Ventures (Backer of company builders), Venture Partner - Partech Ventures",https://t.co/LK88C0O8Jw,San Francisco,Pacific Time (US & Canada),1003,2173,1877,151
@simonyoo,Simon Yoo,Live life to the fullest and love one another.,,San Francisco,Hong Kong,201,84,135,3
@joncardella,jonathan cardella,"Entrepreneur and startup lifer. Builder, maker, product deisgner and marketer. Dad to four kids & a digital agency called Ventive. See you at #MagentoImagine!",https://t.co/7ftrry6Iqz,"Boise, ID",Pacific Time (US & Canada),579,1412,2099,74
@mahendra_gr,Mahendra R,"Author, Optimist.....Igniting Security Startups",http://t.co/xViTZmTCik,"San Francisco, CA",Pacific Time (US & Canada),596,2972,594,68
@filipdames,Filip Dames,"Entrepreneur and investor. Founder of @cherryventures, music lover, @bvb enthusiast.",,Berlin,Ljubljana,232,1140,1270,34
@SmokeJumper,Brent Harrison,Tech Exec. | ex-Smokejumper,https://t.co/Fjjn3Mw2H3,"Seattle, WA",Pacific Time (US & Canada),6666,1199,82,57
@_iNers,Nerses Najaryan,,https://t.co/Rkd3f2ApYf,Planet Earth ,Moscow,3044,244,151,10
@pitdesi,Sheel Mohnot,"FinTech partner @500startups, Cynical Optimist, Entrepreneur, Adventurist, FunLover, Traveler, bicycle advocate, co-founder @thepitchfm",https://t.co/EOgyBBXXvn,"San Francisco, CA",Central Time (US & Canada),4061,2452,857,102
@RYANPOLLEY,RYAN POLLEY,,,,,31,5,58,0
@OlegR,Oleg R,"VP Marketing & Growth @ H2O.ai, previously President @ Lexalytics and CEO/Founder @ Semantria.",http://t.co/ipt3d21S78,"San Francisco, CA",Pacific Time (US & Canada),3249,7419,7447,193
@ascohen,ascohen,"All in @Illumio. Former Nicira, Airespace, Cisco, IBM. Obedient worker bee at Cohen Household",http://t.co/pYBXu61ToN,Silicon Valley,Pacific Time (US & Canada),1966,1474,203,119
@aktiveradio,jonathan speigner,Twitter fanatic. Music geek. Coffee aficionado. Cloud expert. Hamburger lover. Duck Hunter.,https://t.co/unvOA7Ejwz,"iPhone: 33.940186,-84.291663",Eastern Time (US & Canada),5904,976,328,8
@asmartbear,Jason Cohen,"Keyword, buzzword, half-truth, adjective, hey look at me!",http://t.co/KYwodiCkes,"Austin, TX",Central Time (US & Canada),12384,14804,361,1333
@akothari,Akshay Kothari,"LinkedIn India Head, Pulse Co-founder, Stanford/Purdue Alum. Tweets reflect my thoughts, not my employer's.",https://t.co/GOLoKb2ocU,"san francisco, CA",Pacific Time (US & Canada),4646,5234,208,173
@clarashih,Clara Shih,"Founder & CEO @HearsaySocial. $SBUX Board. Author, Social Business Imperative; The Facebook Era. Frequent Flyer.",https://t.co/kZPukDOMeu,San Francisco,Pacific Time (US & Canada),6363,19002,1856,1596
@antoniomurroni1,antonio murroni,,http://t.co/sgzCPYVpzR,CEO at ABO DATA ,,1,18,20,0
@dsb,david bill,"entrepreneur/geek. Leading engineering @virtahealth, CTO @freestylevc, mentor @highway1io, advising @wanelo, @livefyre, @cloudpeeps & more",https://t.co/XTqhukFbUk,san francisco,Pacific Time (US & Canada),2450,2988,427,211
@AnyCloudCo,AnyCloud,"Use AnyCloud to Unify your Private Internet, the collection of all your photos, documents, and people scattered across your email, social, and cloud accounts.",http://t.co/NMbf9pGbA8,"Durham, NC",Pacific Time (US & Canada),120,1623,1566,19
@holdenbrad,Brad Holden,Married to @nicolespaulson. Father of twins. Principal @tomorrowvc. East Coaster planting roots in the Bay Area.,https://t.co/krdbbL6Zn1,San Francisco,Pacific Time (US & Canada),846,2877,1000,47
@mitchellharper,Mitchell Harper,"Family man, company builder (5 so far), advisor and investor.",https://t.co/4Iw25VgJ01,Sydney,Central Time (US & Canada),7617,10545,67,355
@higgle,Higgle,A smarter way to shop.,http://t.co/I8DX2nxlEZ,,Arizona,557,250,245,12
@bzises,B E N • Z I S E S,COO @learnedmedia | Blog @CRE_Volution | Advisor @getquip @thedeskhub @socialrank | Founded @RetailMLS @TriArchRealty | @NYCMarathon '07 | @OutwardBoundUSA 2X,https://t.co/PzxIxeEd8e,"New York, NY",Eastern Time (US & Canada),2280,2909,446,74
@t_p_helms,Thomas P. Helms,,,,,1,4,14,0
@LHSummers,Lawrence H. Summers,Charles W. Eliot Professor and President Emeritus at Harvard. Secretary of the Treasury for President Clinton and the Director of the NEC for President Obama.,http://t.co/o2hs9nZROG,"Cambridge, MA ",Atlantic Time (Canada),1340,61739,436,1528
@markcoker,Mark Coker,"Founder of Smashwords, an ebook distributor. Also gardener, dreamer, doer, hiker, explorer, battler of squirrels, co-author of Boob Tube",http://t.co/BcheYAhuW0,"iPhone: 37.180187,-121.995819",Pacific Time (US & Canada),2277,29103,202,1545
@BradUSV,Brad Burnham,,http://t.co/HMn4Mnv7eM,Usually New York,Eastern Time (US & Canada),170,10165,97,569
